ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
27-12-2023,Alshawamikh Oil Services SAOC.,Oman,PARVEEN INDUSTRIES PVT LTD,India,1950,0,USD,5,NOS,"INDUSTRIAL VALVES := DART TYPE FLOAT VALVE FOR DOWNHOLE DRILLING TOOLS FLOAT SUB5"" OD X 2 1/4"" ID SU"
27-12-2023,KCA TECHNICAL SUPPORT LTD,United Kingdom,PARVEEN INDUSTRIES PVT LTD,India,22900,0,USD,10,PCS,"PLUG VALVE, FIG 1502, 3 X 3, LOW TORQUE, M X F BOTTOM ENTRY TYPE SOUR/H2S AISI4140, 10000 WITH GEAR"
27-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,6620,0,USD,2,NOS,WIRELINE TOOLS:-TOOL TRAP ASSY. MANUAL TYPE SIZE:2.3/8'' ID:1.995'' BOX X PIN :2.3/8'' 4.7# EUE SR.
27-12-2023,KCA TECHNICAL SUPPORT LTD,United Kingdom,PARVEEN INDUSTRIES PVT LTD,India,1425,0,USD,5,PCS,"3X3 FIG 1502 PLUG VALVE REPAIR KIT MXF, BOTTOM ENTRY TYPE SOUR SERVICE"
26-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,138540.48,0,USD,12,SET,"INDUSTRIALVALVES(OTHERS)-WELLHEAD ASSEMBLY-1) TUBING SPOOL ASSEMBLY 13.5/8""-5000 PSI W.P. API FLANGE"
26-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,110333.76,0,USD,12,SET,"INDUSTRIALVALVES(OTHERS) WELLHEAD ASSEMBLY-1) CASING SPOOL ASSEMBLY 20.3/4""-3000 PSI W.P. API FLANGE"
25-12-2023,MANIFOLD SYSTEMS INTERNATIONAL FZC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,1020,0,USD,6,NOS,"REPAIR KIT 2""X2"" FIG.1502 (MXF) PLUG VALVE ASSEMBLY STD FMC STYLE"
25-12-2023,MANIFOLD SYSTEMS INTERNATIONAL FZC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,405,0,USD,3,NOS,"REPAIR KIT 1""X2"" FIG.1502 (MXF) PLUG VALVE ASSEMBLY STD FMC STYLE"
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,85,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N : TBL550-116-P FOR 5.1/2 -23# VAM TOP HC PIN)
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,19,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N:23PC151-1 ( FOR 3.1/2-9.20# VAM TOP PIN)
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,67,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N:12NEXAXF7-1 ( FOR 6.1/8 12.6# VAM TOP PIN)
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,67,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N:9810532915-01 ( FOR 6.1/8 9.2# VAM TOP PIN)
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,53,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N : 23PE031-1 ( FOR 4.1/2 -12.60# VAM TOP BOX)
22-12-2023,SUPPLIES FOR PETROLEUM EQUIPEMENT W,Bahrain,PARVEEN INDUSTRIES PVT LTD,India,60,0,USD,1,SET,"INDUSTRIAL VALVES (OTHERS):- REDRESS KITFOR CHECK VALVE 2.1/16''-10K, P/N:51C025FXA1-R (QTY- 5 NOS)"
22-12-2023,ACT EQUIPMENT AND ENGINES,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,300,0,USD,2,NOS,"ENGG GOODS (OIL FILED EQUIPMENT) : SEATFOR 3-1/16"" 10K MUD GATE VALVE ASSLY SRNO. 02-K2S-561-04"
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,33,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N : 23CP0313-1 ( FOR 3.1/2 -9.20# VAM TOP BOX)
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,37,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N : 23PF131-1 FOR 4.1/2 -12.60# VAM TOP BOX)
22-12-2023,FORUM USA INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,22800,0,USD,40,NOS,"TEE, FORGING, 4"", STD (00024196) Line item 10000, P/N : 00024196- MACHINED PARTS/ COMPONENTS MADE WH"
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,104,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N : TBL550-116-B ( FOR 5.1/2 -23# VAM TOP HC BOX
22-12-2023,SYNERGY PETROCHEM FZE.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,270,0,USD,1,NOS,STEEL PIPE FITTING:STEEL PIPE P/N : QN-43111601-01-117M ( FOR 4.313 -5.1/2# VAMTOP PIN X BOX)
22-12-2023,ACT EQUIPMENT AND ENGINES,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,450,0,USD,1,NOS,"ENGG GOODS (OIL FILED EQUIPMENT) : GATEFOR 3-1/16"" 10K MUD GATE VALVE ASSLY SR.NO. 02-K2S-561-05"
22-12-2023,SAUDI ARAMCO ROWAN DRILLING CO,Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,250,0,USD,1,NOS,"WELDNECK FLANGE 2-1/16'' X 5M SR. NO. 5500123001, P/N :640231A1:-TUBE OR PIPE FITTINGS (FOR EXAMPLE,"
21-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD (100% EO,India,0,0,,38,PKG,"OILFIELD EQUIPMENT (HAMMER UNION, PLUG VALVE, CROSSOVER, SWIVEL JOINT, SLEEVE VALVE, BLAST, JOINT, CHICKSANHS CODE: 84314390, 84818030 &, 84799090 , 38 PKGS"
20-12-2023,BRANCH OF SHELF DRILLING (EGYPT),Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,1240,0,USD,4,SET,INDUSTRIAL VALVES (OTHERS)-P/O. NO:P230515(SHELF DRILLING #10456663)
20-12-2023,BRANCH OF SHELF DRILLING (EGYPT),Saudi Arabia,PARVEEN INDUSTRIES PVT LTD,India,3156,0,USD,1,SET,INDUSTRIAL VALVES (OTHERS)-P/O. NO:P230491(SHELF DRILLING #10455321)
20-12-2023,CHEVRON AUSTRALIA PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,3000,0,USD,20,NOS,"M/C & MECH.APPLIANCES-DOWNHOLE COMPLETION EQUIPMENT-1) NIPPLE,OTIS: LANDING, SIZE 2.3/8 IN, 4.7# EUE"
20-12-2023,CHEVRON AUSTRALIA PTY LTD.,Australia,PARVEEN INDUSTRIES PVT LTD,India,3150,0,USD,15,NOS,"M/C & MECH.APPLIANCES-DOWNHOLE COMPLETION EQUIPMENT-1) LANDING NIPPLE, MODEL-XNSIZE:- 2.313"", MAX OD"
19-12-2023,NORTHERN OFFSHORE DRILLING OPERATIO,Qatar,PARVEEN INDUSTRIES PVT LTD,India,592,0,USD,8,NOS,"5"" FIG.206 HU THRD, STANDARD SERVICE A105,2000"
18-12-2023,SMART COMPLETIONS CO,Libya,PARVEEN INDUSTRIES PVT LTD,India,15600,0,USD,20,NOS,"REPAIR KIT FOR 7"" HYDRO SET II-A DUAL STRING PACKER WITH 3 ELEMENT DESIGN.P/N -288-6000-131113H-R PA"
18-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,21872.5,0,USD,1,SET,"INDUSTRIALVALVES(OTHERS)-1) CASING HOUSING ASSEMBLY 20.3/4"" API-3000 PSI W.P.FLANGE TOP X 20"" BUTTRE"
18-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,12500,0,USD,5,SET,"MACHINES AND MECHNICAL APPLIANCES HAVINGINDIVIDUAL FUNCTIONS, PARTS OF LUBRICATOR ASSEMBLY-SAFETY FL"
18-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,2500,0,USD,1,SET,"MACHINES AND MECHNICAL APPLIANCES HAVINGINDIVIDUAL FUNCTIONS, PARTS OF LUBRICATOR ASSEMBLY-SAFETY FL"
18-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,17784.6,0,USD,1,SET,"INDUSTRIALVALVES(OTHERS)-2) CASING SPOOL ASSEMBLY 20.3/4""-3000 PSI W.P. API FLANGE BOTTOM X 13.5/8""-"
18-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,38431.48,0,USD,1,SET,"INDUSTRIALVALVES(OTHERS)-3) TUBING SPOOL ASSEMBLY 13 5/8""-10000 PSI W.P. API FLANGE BOTTOM X 11""-100"
18-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,34703,0,USD,1,SET,"INDUSTRIALVALVES(OTHERS)-4) X-MAS TREEASSEMBLY 3.1/16"" 10K X 2.1/16"" 10K WITHSPARES, TUBING HANGER"
17-12-2023,NATIONAL DRILLING & SERVICES CO LLC.,Oman,PARVEEN INDUSTRIES PVT LTD,India,180,0,USD,6,NOS,"REPAIR KIT FOR PARVEEN PRESSURE SENSOR-ASSY -PISTON TYPE 2"" X FIG HAMMER UNION,H2S SERVICE"
17-12-2023,NATIONAL DRILLING & SERVICES CO LLC.,Oman,PARVEEN INDUSTRIES PVT LTD,India,700,0,USD,2,NOS,"PARVEEN PRESSURE SENSOR ASSY-PISTON TYPE2"" XFIG 1502 HAMMER UNION, H2S SERVICE"
16-12-2023,ACT WELL SERVICE GMBH,Germany,PARVEEN INDUSTRIES PVT LTD,India,1300,0,USD,20,PCS,"REPAIR KIT FOR SWIVEL JOINT 3"" FIG 1502FOR ONE SWIVEL STD. SERVICE"
15-12-2023,GULF DRILLING LLC.,Oman,PARVEEN INDUSTRIES PVT LTD,India,1320,0,USD,4,NOS,"PARTS OF INDUSTRIAL VALVES SOFT SEAL KIT FOR MANUAL CHOKE - 3-1/8INCH, 5K, EE-1.5, PSL-3, PR2, P-U-2"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD (100% EO,India,0,0,,43,PKG,"OILFIELD EQUIPMENT (ELBOW, HAMMER UNION, BLAN, KING CAP, PLUG VALVE, FLANGE, SPM, SWIVEL JOI, NT, BLAST JOINT, CHICKSAN, THREAD PROTECTOR &, REPAIR KIT)HS CODE: 84314390 & 84818030 , 43 PACKAGES"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,3080,0,USD,14,PCS,"UNION HMR FIG 1002 BW SCH XXH 6""  PO# P220768 REV 01 DTD. 07-DEC.-2022 (K2301024)"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,12300,0,USD,600,PCS,"SUB HMR FIG 1502 THRD WING NUT 2"" PO# P230696 DTD. 31-OCT.-2023 (K2311598)"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,1200,0,USD,16,PCS,"2""X2"" PLUG VALVE REPAIR KIT PO# P220768REV 01 DTD. 07-DEC.-2022 (K2301024)"
15-12-2023,FORUM US INC. / MULTILIFT,United States,PARVEEN INDUSTRIES PVT. LTD,India,0,0,,1,BOX,"PART OF MACHINERY CENTRALIZER ASSEMBLY , BOX NO, 01 OF 01"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,8500,0,USD,25,PCS,"4.1/16"" 10M X 2"" 1502 FEMALE FLANGE PO#P220768 REV 01 DTD. 07-DEC.-2022 (K2301024)"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,5000,0,USD,40,PCS,"PO# P220769 REV 01 DTD. 07-DEC.-2022 (K2301001) BLAST JOINT 2"" 8FT NPST STD SERVICE"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,11060,0,USD,20,PCS,"PO# P220771 DTD. 08-DEC.-2022 (K2301008)3"" 1502 SWIVEL JOINT STYLE 10 MXF"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,6460,0,USD,20,PCS,2X2 1502 10M H2S PLUG VALVE LT PO# P220768 REV 01 DTD. 07-DEC.-2022 (K2301024)
15-12-2023,ACT WELL SERVICE GMBH,Germany,PARVEEN INDUSTRIES PVT LTD,India,66,0,USD,1,SET,"SPARES FOR 2""CHOKE VALVE PACKING ASSY P/N:202-2015HU-09-1NO,CHOKE STEM P/N:202-20153HU-1NO,SEAL RING"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,1610,0,USD,7,PCS,"2"" 1502 CROSS FXFXFXM PO# P220768 REV 01DTD. 07-DEC.-2022 (K2301024)"
15-12-2023,GULF DRILLING LLC.,Oman,PARVEEN INDUSTRIES PVT LTD,India,1320,0,USD,4,SET,"PARTS OF INDUSTRIAL VALVES SOFT SEAL KIT FOR MANUAL CHOKE - 3-1/8INCH, 5K, EE-1.5, PSL-3, PR2, P-U-2"
15-12-2023,GULF DRILLING LLC.,Oman,PARVEEN INDUSTRIES PVT LTD,India,2520,0,USD,4,NOS,"PARTS OF INDUSTRIAL VALVES REDRESS KITFOR MANUAL CHOKE - 3- 1/8INCH, 5K, EE-1.5, PSL-3, PR2, P-U-2IN"
15-12-2023,GULF DRILLING LLC.,Oman,PARVEEN INDUSTRIES PVT LTD,India,2520,0,USD,4,SET,"PARTS OF INDUSTRIAL VALVES REDRESS KITFOR MANUAL CHOKE - 3- 1/8INCH, 5K, EE-1.5, PSL-3, PR2, P-U-2IN"
15-12-2023,CAMERON (MALAYSIA) SDN. BHD.,Thailand,PARVEEN INDUSTRIES PVT LTD,India,12060,0,USD,12,NOS,"INDUSTRIAL VALVES (OTHERS)- ASSY, CHOKE,POSITIVE, 3-1/8 5KSI ITEM. 00010, MATERIAL: 5C-300001-35 SR."
15-12-2023,CAMERON (MALAYSIA) SDN. BHD.,Thailand,PARVEEN INDUSTRIES PVT LTD,India,20400,0,USD,15,NOS,"INDUSTRIAL VALVES (OTHERS)- ASSY,GATE VALVE,FLS,SLAB GATE,3.125 5K ITEM. 00020,MATERIAL: 5C-200013-3"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,3480,0,USD,12,PCS,"PO# P220524 DTD. 30-AUG-2022 (K2310540)2.1/16"" 5K WKM GATE VALVE FE HWO DD API6A PSL-2 L-U  PR-1"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,6097,0,USD,50,NOS,"2-7/8 CONVENTIONAL GAS LIFT MANDREL FOR1GLV WITH DOUBLE CHECK VALVE,CAPABILITY,2-7/8""X6.5PPF EUE 8RD"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,1200,0,USD,200,PCS,2 FIG 1502 SEGMENTS ONLY PO# P230415 DTD. 27-JUN.-2023 (K2306343)
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,1700,0,USD,10,PCS,"2"" 1502 WYE MFF PO# P220768 REV 01 DTD.07-DEC.-2022 (K2301024)"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,2815,0,USD,100,NOS,"VALVE BODY,5.687 & LARGER OD MODEL BKR SLEEVE VALVE CEMENT RETAINER."
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,1800,0,USD,200,PCS,"3"" FIG 1502 SEGMENTS ONLY PO# P230415 DTD. 27-JUN.-2023 (K2306343)"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,9810,0,USD,218,PCS,"PO# P230258 DTD. 12-APRIL-2023 (K2304196) UNION HMR FIG 1502 BW SCH XXH 2"""
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,14800,0,USD,80,PCS,"BLAST JOINT 2"" 10FT INT PO# P230696 DTD.31-OCT.-2023 (K2311598)"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,20000,0,USD,20,PCS,"3X3 1502 15M STD PLUG VALVE LT PSL3, PR1, P-U  PO# P220768 REV 01 DTD. 07-DEC.-2022 (K2301024)"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,12250,0,USD,49,PCS,"PO# P230475 DTD. 21-JUL.-2023 (K2307383)2"" 1502 STYLE 10 SWIVEL JOINT MXF"
15-12-2023,AMERICAN COMPLETION TOOLS INC.,United States,PARVEEN INDUSTRIES PVT LTD,India,4140,0,USD,12,PCS,"3"" 1502 SWIVEL JOINT STYLE 50 MXF STD SERVICE PO# P220771 DTD. 08-DEC.-2022 (K2301008)"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,94200,0,INR,20,NOS,"PARTS OF INDUSTRIAL VALVES : FITTING, TUBE 0.250 TUBE OD X 0.750 MNPT, P/N: 3064991, LEGACY #: 30649"
14-12-2023,GEOMET INDUSTRIAL SRL.,Romania,PARVEEN INDUSTRIES PVT LTD,India,1050,0,USD,1,NOS,"PRESSURE RELIEF VALVE WITH SPRINGS, ENDCONNECTION 2"" FIG 1502 F X M, MAX. WORKING PRESSURE 10,000 PS"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,468000,0,INR,200,NOS,"PARTS OF INDUSTRIAL VALVES : SET, FERRULE 0.250, LEGACY #: 3064556,P/N: 3064556"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,35000,0,INR,20,NOS,"PARTS OF INDUSTRIAL VALVES : FITTING, TUBE 0.250 TUBE OD X 0.250 MNPT, P/N: 3064550, LEGACY #: 30645"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,26800,0,INR,20,NOS,"PARTS OF INDUSTRIAL VALVES : PLUG, TUBEFITTING 0.250 316 S S, P/N: 3064557, LEGACY #: 3064557"
14-12-2023,VALIANT OMAN OILFIELD SERVICES,Oman,PARVEEN INDUSTRIES PVT LTD,India,1900,0,USD,1,NOS,"FULL OPENING SAFETY VALVE (FOSV) 4-1/2""IF(NC50)BOX X 4-1/2"" IF (NC50) PIN, 6-5/8OD, 10000 PSI WP H2S"
14-12-2023,VALIANT OMAN OILFIELD SERVICES,Oman,PARVEEN INDUSTRIES PVT LTD,India,2050,0,USD,1,NOS,"FULL OPENING SAFETY VALVE (FOSV) 6-5/8""REG. BOX X  PIN,8"" OD & 3-1/16"" ID,10000PSI WPH2S SERVICE,PAR"
14-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,15000,0,USD,3,NOS,"PARTS OF INDUSTRIAL VALVES(OTHERS)-PARTSFOR WELLHEAD ASSEMBLY-1) 30"" BOX CONNECTOR ASSEMBLY, WTIH 30"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,225100,0,INR,10,NOS,"PARTS OF INDUSTRIAL VALVES : VALVE, NEEDLE 0.250 FNPT 0.200 ORIFICE SS, P/N: 3064555, LEGACY #: 3064"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,72800,0,INR,20,NOS,"PARTS OF INDUSTRIAL VALVES : NIPPLE, PIPE 0.250 MNPT X 4.00 0 LG, P/N: 1568639,LEGACY #: C-0000-FIT-"
14-12-2023,ACT EQUIPMENT AND ENGINES MANUFACTU,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,1720,0,USD,2,NOS,"TUBE OR PIPE FITTINGS (FOR EXAMPLE,COUPLINGS, ELBOWS, SLEEVES),OF IRON OR STEEL(OF OTHERS)TEST FLANG"
14-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,5000,0,USD,1,NOS,"PARTS OF INDUSTRIAL VALVES (OTHERS)-PARTS FOR WELLHEAD ASSEMBLY-1) 30"" BOX CONNECTOR ASSEMBLY, WITH"
14-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,15000,0,USD,3,NOS,"PARTS OF INDUSTRIAL VALVES(OTHERS)-PARTSFOR WELLHEAD ASSEMBLY-2) 30"" PIN CONNECTOR ASSEMBLY, WTIH 30"
14-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,5000,0,USD,1,NOS,"PARTS OF INDUSTRIAL VALVES (OTHERS)-PARTS FOR WELLHEAD ASSEMBLY-2) 30"" PIN CONNECTOR ASSEMBLY, WITH"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,537000,0,INR,20,NOS,"PARTS OF INDUSTRIAL VALVES : VALVE, NEEDLE 0.500 FNPT 0.200 ORIFICE SS, P/N: 3064554, LEGACY #: 3064"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,107600,0,INR,40,NOS,"PARTS OF INDUSTRIAL VALVES : UNION, TUBEFITTING 0.250 TUBE OD, P/N: 3065670, LEGACY #: 3065670"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,65600,0,INR,40,NOS,"PARTS OF INDUSTRIAL VALVES : BUCKLE, TEETH 9.5MM 316 SS, P/N: 3064553, LEGACY #:3064553"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,72400,0,INR,40,NOS,"PARTS OF INDUSTRIAL VALVES : BAND, UNCOATED 9.5 X 0.57MM 31 6 SS, P/N: 3064552,LEGACY #: 3064552"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,15100,0,INR,10,NOS,"PARTS OF INDUSTRIAL VALVES : NIPPLE, HEX0.250 MNPT 316 SS, P/N: 822788, LEGACY#: 822788"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,240800,0,INR,80,NOS,"PARTS OF INDUSTRIAL VALVES : FITTING, 0.500 MNPT X 0.250 TU BE SWAGELOK, P/N: 2869294, LEGACY #: 286"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,77650,0,INR,10,NOS,"PARTS OF INDUSTRIAL VALVES : TOOL, BANDSTRAPPING MANUAL, P/N: 762647, LEGACY #:762647"
14-12-2023,VALIANT OMAN OILFIELD SERVICES,Oman,PARVEEN INDUSTRIES PVT LTD,India,1425,0,USD,1,NOS,"FULL OPENING SAFETY VALVE (FOSV) 3-1/2""IF PIN X 3-  1/2""F BOX, OD 4-3/4 NC38, 10000 PSI WPH2S SERVIC"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,27500,0,INR,20,NOS,"PARTS OF INDUSTRIAL VALVES : CAP, 316 SSF/0.250 OD TUBING, P/N: 3064551, LEGACY#: 3064551"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,143600,0,INR,10,NOS,"PARTS OF INDUSTRIAL VALVES : TEE, PIPE 0.500 FNPT X 0.500 F NPT X 0.500, P/N: 2107534, LEGACY #: 210"
14-12-2023,OILFIELDS SUPPLY CENTRE LTD.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,22300,0,INR,10,NOS,"PARTS OF INDUSTRIAL VALVES : FITTING, TUBE 0.250 TUBE OD X 0.375 MNPT, P/N: 3064990, LEGACY #: 30649"
14-12-2023,VALIANT OMAN OILFIELD SERVICES,Oman,PARVEEN INDUSTRIES PVT LTD,India,1425,0,USD,1,NOS,"FULL OPENING SAFETY VALVE (FOSV) 3-1/2""IF PIN X  1/2"" IF BOX, OD 4-3/4 NC38, 10000 PSI WP H2S SERVIC"
14-12-2023,VALIANT OMAN OILFIELD SERVICES,Oman,PARVEEN INDUSTRIES PVT LTD,India,1900,0,USD,1,NOS,"FULL OPENING SAFETY VALVE (FOSV) 4-1/2""IF (NC50)BOX  X 4-1/2"" IF(NC50) PIN,6-5/8"" OD,10000H2S SERVIC"
14-12-2023,GEOMET INDUSTRIAL SRL.,Romania,PARVEEN INDUSTRIES PVT LTD,India,1800,0,USD,1,NOS,"ADJUSTABLE CHOKE VALVE 2"" FIG. 1502 M XF, WITH INTEGRAL WING UNION CONNECTIONS,3/4"" SIZE SEAT, STAND"
14-12-2023,VIETSOVPETRO,Viet Nam,PARVEEN INDUSTRIES PVT LTD,India,3600,0,USD,2,NOS,"PARTS OF INDUSTRIAL VALVES(OTHERS)-PARTSFOR WELLHEAD ASSEMBLY-1) CORROSION CAP30"" PART NUMBER COP-30"
13-12-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,243,0,USD,150,SET,GWS DIARYS 2024
13-12-2023,NMKP GENERAL TRADING LLC.,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,16,0,USD,2,SET,SEAT-X-049429-01-7PC
13-12-2023,PT. PARINDO JAYA OWS,Indonesia,PARVEEN INDUSTRIES PVT LTD,India,8904,0,USD,5,NOS,"GATE VALVE ASEMBLY SIZE 3-1/8"" DD CLASS FC TYPE, PSL3, PR1 TU SR. NO 5150123001 to 5, P/N 51053FAN11"
13-12-2023,EMMANUEL GENERAL TRADING (LLC.),United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,1500,0,USD,20,NOS,"1"" SWIVEL JOINT, STYLE-60, THREADED ENDSSILVER COLOUR 6000 PSI,GR AISI 8620, STANDARD SERVICE"
13-12-2023,MICODA PROCESS SYSTEMS INTERNATIONAL,United Arab Emirates,PARVEEN INDUSTRIES PVT LTD,India,158,0,USD,1,SET,"BLIND FLANGE 2.1/16"" 5K WITH GASKET -1"
